Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Is Pseudo	# Transcripts	# Exons in Gene	# Exons in Transcript	Gene Name or Symbol	Transcript Length
PBANKA_1438700	PBANKA_1438700.1	P. berghei ANKA	PbANKA_14_v3:1,474,256..1,475,188(+)	citrate/oxoglutarate carrier protein, putative	No	1	1	1	YHM2	933
PBANKA_1438800	PBANKA_1438800.1	P. berghei ANKA	PbANKA_14_v3:1,475,643..1,476,341(-)	50S ribosomal protein L24, putative	No	1	1	1	N/A	699
PBANKA_1438900	PBANKA_1438900.1	P. berghei ANKA	PbANKA_14_v3:1,477,219..1,478,100(+)	GTP cyclohydrolase 1, putative	No	1	1	1	GCH1	882
PBANKA_1439000	PBANKA_1439000.1	P. berghei ANKA	PbANKA_14_v3:1,478,971..1,479,922(-)	conserved protein, unknown function	No	1	4	4	N/A	576
PBANKA_1439100	PBANKA_1439100.1	P. berghei ANKA	PbANKA_14_v3:1,482,939..1,485,969(+)	BRO1 domain-containing protein, putative	No	1	5	5	N/A	2493
PBANKA_1439200	PBANKA_1439200.1	P. berghei ANKA	PbANKA_14_v3:1,488,319..1,490,823(+)	polyadenylate-binding protein 1, putative	No	1	1	1	PABP1	2505
PBANKA_1439300	PBANKA_1439300.1	P. berghei ANKA	PbANKA_14_v3:1,492,767..1,494,579(+)	WD repeat-containing protein, putative	No	1	2	2	N/A	1656
PBANKA_1439400	PBANKA_1439400.1	P. berghei ANKA	PbANKA_14_v3:1,496,161..1,497,223(+)	histone chaperone ASF1, putative	No	1	2	2	ASF1	807
PBANKA_1439500	PBANKA_1439500.1	P. berghei ANKA	PbANKA_14_v3:1,498,128..1,499,247(-)	cytochrome c heme lyase	No	1	5	5	CCHL	705
PBANKA_1439600	PBANKA_1439600.1	P. berghei ANKA	PbANKA_14_v3:1,500,673..1,504,227(-)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	3555
PBANKA_1439700	PBANKA_1439700.1	P. berghei ANKA	PbANKA_14_v3:1,505,369..1,506,322(+)	conserved protein, unknown function	No	1	1	1	N/A	954
PBANKA_1439800	PBANKA_1439800.1	P. berghei ANKA	PbANKA_14_v3:1,506,882..1,507,392(-)	splicing factor 3B subunit 6, putative	No	1	2	2	SF3B6	330
PBANKA_1439900	PBANKA_1439900.1	P. berghei ANKA	PbANKA_14_v3:1,508,023..1,512,949(-)	conserved Plasmodium protein, unknown function	No	1	3	3	N/A	4731
PBANKA_1440000	PBANKA_1440000.1	P. berghei ANKA	PbANKA_14_v3:1,513,615..1,518,806(+)	isoleucine--tRNA ligase, putative	No	1	4	4	N/A	4758
PBANKA_1440100	PBANKA_1440100.1	P. berghei ANKA	PbANKA_14_v3:1,519,085..1,521,797(-)	conserved Plasmodium protein, unknown function	No	1	2	2	N/A	2523
PBANKA_1440200	PBANKA_1440200.1	P. berghei ANKA	PbANKA_14_v3:1,523,271..1,524,309(+)	conserved protein, unknown function	No	1	2	2	N/A	876
PBANKA_1440300	PBANKA_1440300.1	P. berghei ANKA	PbANKA_14_v3:1,524,888..1,525,463(-)	rRNA-processing protein, putative	No	1	1	1	N/A	576
PBANKA_1440400	PBANKA_1440400.1	P. berghei ANKA	PbANKA_14_v3:1,526,132..1,527,635(+)	small subunit rRNA processing factor, putative	No	1	2	2	N/A	1281
PBANKA_1440500	PBANKA_1440500.1	P. berghei ANKA	PbANKA_14_v3:1,528,000..1,530,933(-)	conserved Plasmodium protein, unknown function	No	1	5	5	N/A	2382
PBANKA_1440600	PBANKA_1440600.1	P. berghei ANKA	PbANKA_14_v3:1,531,977..1,536,113(-)	VAC14 domain-containing protein, putative	No	1	1	1	N/A	4137
PBANKA_1440700	PBANKA_1440700.1	P. berghei ANKA	PbANKA_14_v3:1,538,226..1,541,879(+)	ubiquitin-activating enzyme E1, putative	No	1	3	3	UBA1	3363
PBANKA_1440800	PBANKA_1440800.1	P. berghei ANKA	PbANKA_14_v3:1,542,487..1,544,556(-)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	2070
PBANKA_1440900	PBANKA_1440900.1	P. berghei ANKA	PbANKA_14_v3:1,546,718..1,549,286(-)	conserved protein, unknown function	No	1	2	2	N/A	2352
PBANKA_1441000	PBANKA_1441000.1	P. berghei ANKA	PbANKA_14_v3:1,551,336..1,552,091(+)	haloacid dehalogenase-like hydrolase, putative	No	1	1	1	HAD3	756
PBANKA_1441100	PBANKA_1441100.1	P. berghei ANKA	PbANKA_14_v3:1,554,212..1,555,078(+)	haloacid dehalogenase-like hydrolase, putative	No	1	1	1	HAD2	867
PBANKA_1441200	PBANKA_1441200.1	P. berghei ANKA	PbANKA_14_v3:1,555,353..1,558,392(-)	conserved Plasmodium protein, unknown function	No	1	5	5	N/A	2415
PBANKA_1441300	PBANKA_1441300.1	P. berghei ANKA	PbANKA_14_v3:1,559,571..1,563,458(+)	heptatricopeptide repeat and RAP domain-containing protein, putative	No	1	1	1	N/A	3888
PBANKA_1441400	PBANKA_1441400.1	P. berghei ANKA	PbANKA_14_v3:1,564,215..1,565,116(-)	proliferating cell nuclear antigen 2	No	1	2	2	PCNA2	795
PBANKA_1441500	PBANKA_1441500.1	P. berghei ANKA	PbANKA_14_v3:1,567,617..1,569,461(+)	U3 small nucleolar RNA-interacting protein 2, putative	No	1	1	1	RRP9	1845
PBANKA_1441600	PBANKA_1441600.1	P. berghei ANKA	PbANKA_14_v3:1,571,105..1,573,006(+)	ataxin-3, putative	No	1	6	6	ATX3	1155
PBANKA_1441700	PBANKA_1441700.1	P. berghei ANKA	PbANKA_14_v3:1,574,133..1,575,509(-)	parasitophorous vacuolar protein 2	No	1	1	1	PV2	1377
PBANKA_1441800	PBANKA_1441800.1	P. berghei ANKA	PbANKA_14_v3:1,577,221..1,577,697(-)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	477
PBANKA_1441900	PBANKA_1441900.1	P. berghei ANKA	PbANKA_14_v3:1,578,558..1,580,705(-)	DNA helicase 60, putative	No	1	1	1	DH60	2148
PBANKA_1442000	PBANKA_1442000.1	P. berghei ANKA	PbANKA_14_v3:1,582,805..1,588,747(+)	potassium channel K1	No	1	2	2	K1	5811
PBANKA_1442100	PBANKA_1442100.1	P. berghei ANKA	PbANKA_14_v3:1,589,683..1,593,174(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	3492
PBANKA_1442200	PBANKA_1442200.1	P. berghei ANKA	PbANKA_14_v3:1,598,986..1,615,105(-)	protein SOC2	No	1	2	2	SOC2	16119
PBANKA_1442300	PBANKA_1442300.1	P. berghei ANKA	PbANKA_14_v3:1,618,589..1,621,048(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	2460
PBANKA_1442400	PBANKA_1442400.1	P. berghei ANKA	PbANKA_14_v3:1,622,032..1,624,802(-)	conserved Plasmodium protein, unknown function	No	1	3	3	N/A	2358
PBANKA_1442500	PBANKA_1442500.1	P. berghei ANKA	PbANKA_14_v3:1,626,903..1,630,112(-)	elongator complex protein 3, putative	No	1	1	1	ELP3	3210
PBANKA_1442600	PBANKA_1442600.1	P. berghei ANKA	PbANKA_14_v3:1,631,032..1,632,564(+)	RNA pseudouridylate synthase, putative	No	1	1	1	N/A	1533
PBANKA_1442700	PBANKA_1442700.1	P. berghei ANKA	PbANKA_14_v3:1,632,995..1,633,438(+)	conserved protein, unknown function	No	1	1	1	N/A	444
PBANKA_1442800	PBANKA_1442800.1	P. berghei ANKA	PbANKA_14_v3:1,633,585..1,635,194(-)	leucine-rich repeat protein	No	1	3	3	LRR13	1260
PBANKA_1442900	PBANKA_1442900.1	P. berghei ANKA	PbANKA_14_v3:1,636,165..1,638,480(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	2316
PBANKA_1443000	PBANKA_1443000.1	P. berghei ANKA	PbANKA_14_v3:1,640,245..1,643,115(+)	NIMA related kinase 1, putative	No	1	2	2	NEK1	2748
PBANKA_1443100	PBANKA_1443100.1	P. berghei ANKA	PbANKA_14_v3:1,644,641..1,648,068(+)	conserved Plasmodium protein, unknown function	No	1	2	2	N/A	3288
PBANKA_1443200	PBANKA_1443200.1	P. berghei ANKA	PbANKA_14_v3:1,649,368..1,650,913(+)	RNA pseudouridylate synthase, putative	No	1	3	3	N/A	1209
PBANKA_1443300	PBANKA_1443300.1	P. berghei ANKA	PbANKA_14_v3:1,651,294..1,653,150(-)	merozoite surface protein 9, putative	No	1	1	1	N/A	1857
PBANKA_1443400	PBANKA_1443400.1	P. berghei ANKA	PbANKA_14_v3:1,656,169..1,659,377(+)	conserved Plasmodium protein, unknown function	No	1	2	2	N/A	3060
PBANKA_1443500	PBANKA_1443500.1	P. berghei ANKA	PbANKA_14_v3:1,659,517..1,666,929(-)	WD repeat-containing protein, putative	No	1	1	1	N/A	7413
PBANKA_1443600	PBANKA_1443600.1	P. berghei ANKA	PbANKA_14_v3:1,668,537..1,673,051(-)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	4515
PBANKA_1443700	PBANKA_1443700.1	P. berghei ANKA	PbANKA_14_v3:1,674,349..1,679,065(+)	conserved Plasmodium protein, unknown function	No	1	21	21	N/A	2283
PBANKA_1443800	PBANKA_1443800.1	P. berghei ANKA	PbANKA_14_v3:1,679,510..1,685,317(-)	multidrug resistance-associated protein 2	No	1	1	1	MRP2	5808
PBANKA_1443900	PBANKA_1443900.1	P. berghei ANKA	PbANKA_14_v3:1,689,898..1,692,087(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	2190
PBANKA_1444000	PBANKA_1444000.1	P. berghei ANKA	PbANKA_14_v3:1,693,176..1,693,674(+)	macrophage migration inhibitory factor	No	1	2	2	MIF	351
PBANKA_1444100	PBANKA_1444100.1	P. berghei ANKA	PbANKA_14_v3:1,695,399..1,697,112(+)	T-complex protein 1 subunit gamma, putative	No	1	2	2	CCT3	1629
PBANKA_1444200	PBANKA_1444200.1	P. berghei ANKA	PbANKA_14_v3:1,697,517..1,700,084(-)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	2568
PBANKA_1444300	PBANKA_1444300.1	P. berghei ANKA	PbANKA_14_v3:1,700,523..1,701,008(+)	conserved protein, unknown function	No	1	3	3	N/A	249
PBANKA_1444400	PBANKA_1444400.1	P. berghei ANKA	PbANKA_14_v3:1,701,164..1,703,059(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	1896
PBANKA_1444500	PBANKA_1444500.1	P. berghei ANKA	PbANKA_14_v3:1,703,136..1,709,051(-)	myosin J, putative	No	1	4	4	MyoJ	5457
PBANKA_1444600	PBANKA_1444600.1	P. berghei ANKA	PbANKA_14_v3:1,710,128..1,715,079(-)	conserved Plasmodium protein, unknown function	No	1	24	24	N/A	2055
PBANKA_1444700	PBANKA_1444700.1	P. berghei ANKA	PbANKA_14_v3:1,715,687..1,722,113(+)	TBC domain-containing protein, putative	No	1	11	11	N/A	5025
PBANKA_1444800	PBANKA_1444800.1	P. berghei ANKA	PbANKA_14_v3:1,722,600..1,723,937(-)	thioredoxin-like associated protein 1, putative	No	1	1	1	TLAP1	1338
PBANKA_1444900	PBANKA_1444900.1	P. berghei ANKA	PbANKA_14_v3:1,726,464..1,729,546(+)	vacuolar transporter chaperone, putative	No	1	2	2	N/A	2913
PBANKA_1445000	PBANKA_1445000.1	P. berghei ANKA	PbANKA_14_v3:1,730,036..1,730,967(-)	subpellicular microtubule protein 2, putative	No	1	2	2	SPM2	777
PBANKA_1445100	PBANKA_1445100.1	P. berghei ANKA	PbANKA_14_v3:1,732,182..1,733,336(-)	ATP-dependent protease subunit ClpQ, putative	No	1	5	5	ClpQ	624
PBANKA_1445200	PBANKA_1445200.1	P. berghei ANKA	PbANKA_14_v3:1,734,393..1,735,697(-)	WD repeat-containing protein, putative	No	1	1	1	N/A	1305
PBANKA_1445300	PBANKA_1445300.1	P. berghei ANKA	PbANKA_14_v3:1,736,824..1,738,053(+)	sun-family protein, putative	No	1	2	2	N/A	1131
PBANKA_1445400	PBANKA_1445400.1	P. berghei ANKA	PbANKA_14_v3:1,739,873..1,742,022(+)	protein transport protein SEC13	No	1	2	2	SEC13	2064
PBANKA_1445500	PBANKA_1445500.1	P. berghei ANKA	PbANKA_14_v3:1,743,456..1,745,286(+)	pre-mRNA-splicing regulator, putative	No	1	2	2	N/A	1620
PBANKA_1445600	PBANKA_1445600.1	P. berghei ANKA	PbANKA_14_v3:1,746,754..1,749,144(+)	serine/threonine protein kinase RIO1, putative	No	1	1	1	RIO1	2391
PBANKA_1445700	PBANKA_1445700.1	P. berghei ANKA	PbANKA_14_v3:1,749,654..1,753,262(+)	conserved Plasmodium protein, unknown function	No	1	8	8	N/A	2661
PBANKA_1445800	PBANKA_1445800.1	P. berghei ANKA	PbANKA_14_v3:1,754,427..1,755,729(+)	ras-related protein Rab-2, putative	No	1	7	7	RAB2	642
PBANKA_1445900	PBANKA_1445900.1	P. berghei ANKA	PbANKA_14_v3:1,756,402..1,757,502(-)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	1101
PBANKA_1446000	PBANKA_1446000.1	P. berghei ANKA	PbANKA_14_v3:1,763,015..1,765,765(-)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	2751
PBANKA_1446100	PBANKA_1446100.1	P. berghei ANKA	PbANKA_14_v3:1,766,990..1,772,529(-)	amino acid transporter, putative	No	1	3	3	N/A	5313
PBANKA_1446200	PBANKA_1446200.1	P. berghei ANKA	PbANKA_14_v3:1,774,308..1,774,736(+)	mitosis protein dim1, putative	No	1	1	1	N/A	429
PBANKA_1446300	PBANKA_1446300.1	P. berghei ANKA	PbANKA_14_v3:1,776,149..1,779,322(-)	pre-mRNA-splicing factor ATP-dependent RNA helicase PRP2, putative	No	1	1	1	PRP2	3174
PBANKA_1446400	PBANKA_1446400.1	P. berghei ANKA	PbANKA_14_v3:1,781,011..1,781,387(-)	conserved protein, unknown function	No	1	2	2	N/A	204
PBANKA_1446500	PBANKA_1446500.1	P. berghei ANKA	PbANKA_14_v3:1,788,809..1,794,082(+)	asparagine-rich protein, putative	No	1	1	1	N/A	5274
PBANKA_1446600	PBANKA_1446600.1	P. berghei ANKA	PbANKA_14_v3:1,795,888..1,798,980(+)	WD repeat-containing protein, putative	No	1	1	1	N/A	3093
PBANKA_1446700	PBANKA_1446700.1	P. berghei ANKA	PbANKA_14_v3:1,799,050..1,800,952(-)	phenylalanine--tRNA ligase, putative	No	1	2	2	N/A	1827
PBANKA_1446800	PBANKA_1446800.1	P. berghei ANKA	PbANKA_14_v3:1,801,920..1,804,555(-)	60 kDa chaperonin, putative	No	1	2	2	CPN60	2124
PBANKA_1446900	PBANKA_1446900.1	P. berghei ANKA	PbANKA_14_v3:1,806,051..1,807,783(+)	dihydrolipoyl dehydrogenase, mitochondrial, putative	No	1	2	2	LPD1	1551
PBANKA_1447000	PBANKA_1447000.1	P. berghei ANKA	PbANKA_14_v3:1,808,965..1,809,914(+)	cytochrome b5, putative	No	1	3	3	N/A	456
PBANKA_1447100	PBANKA_1447100.1	P. berghei ANKA	PbANKA_14_v3:1,810,287..1,811,180(-)	CWC16 domain-containing protein, putative	No	1	1	1	N/A	894
PBANKA_1447200	PBANKA_1447200.1	P. berghei ANKA	PbANKA_14_v3:1,812,391..1,815,059(-)	CG2-related protein, putative	No	1	2	2	N/A	2481
PBANKA_1447300	PBANKA_1447300.1	P. berghei ANKA	PbANKA_14_v3:1,816,113..1,817,078(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	966
PBANKA_1447400	PBANKA_1447400.1	P. berghei ANKA	PbANKA_14_v3:1,817,758..1,822,114(+)	conserved Plasmodium protein, unknown function	No	1	17	17	N/A	2508
PBANKA_1447500	PBANKA_1447500.1	P. berghei ANKA	PbANKA_14_v3:1,822,223..1,823,077(-)	conserved Plasmodium protein, unknown function	No	1	3	3	N/A	417
PBANKA_1447600	PBANKA_1447600.1	P. berghei ANKA	PbANKA_14_v3:1,823,362..1,826,247(-)	nucleotidyltransferase, putative	No	1	9	9	N/A	1470
PBANKA_1447700	PBANKA_1447700.1	P. berghei ANKA	PbANKA_14_v3:1,827,505..1,829,838(-)	elongation factor G, putative	No	1	1	1	EF-G	2334
PBANKA_1447800	PBANKA_1447800.1	P. berghei ANKA	PbANKA_14_v3:1,831,362..1,831,838(+)	conserved protein, unknown function	No	1	1	1	N/A	477
PBANKA_1447900	PBANKA_1447900.1	P. berghei ANKA	PbANKA_14_v3:1,833,163..1,838,414(-)	conserved Plasmodium protein, unknown function	No	1	2	2	N/A	4677
PBANKA_1448000	PBANKA_1448000.1	P. berghei ANKA	PbANKA_14_v3:1,844,078..1,847,686(+)	pentatricopeptide repeat domain-containing protein, putative	No	1	1	1	N/A	3609
PBANKA_1448100	PBANKA_1448100.1	P. berghei ANKA	PbANKA_14_v3:1,848,077..1,850,122(-)	conserved Plasmodium protein, unknown function	No	1	4	4	N/A	1587
PBANKA_1448200	PBANKA_1448200.1	P. berghei ANKA	PbANKA_14_v3:1,852,489..1,867,096(+)	asparagine/aspartate rich protein, putative	No	1	3	3	N/A	14403
PBANKA_1448300	PBANKA_1448300.1	P. berghei ANKA	PbANKA_14_v3:1,867,678..1,869,255(+)	homocysteine S-methyltransferase, putative	No	1	1	1	N/A	1578
PBANKA_1448400	PBANKA_1448400.1	P. berghei ANKA	PbANKA_14_v3:1,869,566..1,870,414(-)	conserved protein, unknown function	No	1	3	3	N/A	636
PBANKA_1448500	PBANKA_1448500.1	P. berghei ANKA	PbANKA_14_v3:1,872,540..1,875,550(+)	sentrin-specific protease 1, putative	No	1	3	3	SENP1	2832
PBANKA_1448600	PBANKA_1448600.1	P. berghei ANKA	PbANKA_14_v3:1,876,236..1,877,696(-)	conserved Plasmodium protein, unknown function	No	1	2	2	N/A	1299
PBANKA_1448700	PBANKA_1448700.1	P. berghei ANKA	PbANKA_14_v3:1,878,841..1,888,284(+)	bromodomain protein, putative	No	1	1	1	N/A	9444
PBANKA_1448800	PBANKA_1448800.1	P. berghei ANKA	PbANKA_14_v3:1,889,266..1,894,449(+)	helicase, putative	No	1	1	1	N/A	5184
PBANKA_1448900	PBANKA_1448900.1	P. berghei ANKA	PbANKA_14_v3:1,894,550..1,896,583(-)	DNA polymerase epsilon subunit B, putative	No	1	2	2	N/A	1872
PBANKA_1449000	PBANKA_1449000.1	P. berghei ANKA	PbANKA_14_v3:1,897,825..1,900,136(-)	microgamete surface protein MiGS, putative	No	1	6	6	MiGS	1734
PBANKA_1449100	PBANKA_1449100.1	P. berghei ANKA	PbANKA_14_v3:1,901,094..1,902,152(-)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	1059
PBANKA_1449200	PBANKA_1449200.1	P. berghei ANKA	PbANKA_14_v3:1,903,238..1,906,159(-)	protein TOC75, putative	No	1	1	1	TOC75	2922
PBANKA_1449300	PBANKA_1449300.1	P. berghei ANKA	PbANKA_14_v3:1,907,812..1,909,597(-)	upregulated in late gametocytes ULG8, putative	No	1	2	2	ULG8	1644
PBANKA_1449400	PBANKA_1449400.1	P. berghei ANKA	PbANKA_14_v3:1,912,189..1,916,521(+)	splicing factor 3B subunit 3, putative	No	1	5	5	SF3B3	3657
PBANKA_1449500	PBANKA_1449500.1	P. berghei ANKA	PbANKA_14_v3:1,917,753..1,918,499(+)	conserved Plasmodium protein, unknown function	No	1	3	3	N/A	444
PBANKA_1449600	PBANKA_1449600.1	P. berghei ANKA	PbANKA_14_v3:1,919,329..1,920,870(+)	PIH1 domain-containing protein, putative	No	1	3	3	PIH1	1260
PBANKA_1449700	PBANKA_1449700.1	P. berghei ANKA	PbANKA_14_v3:1,921,304..1,921,622(-)	conserved protein, unknown function	No	1	2	2	N/A	207
PBANKA_1449800	PBANKA_1449800.1	P. berghei ANKA	PbANKA_14_v3:1,923,416..1,926,511(-)	inorganic pyrophosphatase, putative	No	1	2	2	VP2	2967
PBANKA_1449900	PBANKA_1449900.1	P. berghei ANKA	PbANKA_14_v3:1,929,415..1,933,590(+)	CCR4-NOT transcription complex subunit 4, putative	No	1	1	1	NOT4	4176
PBANKA_1450000	PBANKA_1450000.1	P. berghei ANKA	PbANKA_14_v3:1,934,271..1,937,237(-)	tetQ family GTPase, putative	No	1	1	1	N/A	2967
PBANKA_1450100	PBANKA_1450100.1	P. berghei ANKA	PbANKA_14_v3:1,938,506..1,940,488(+)	mRNA methyltransferase, putative	No	1	1	1	N/A	1983
PBANKA_1450200	PBANKA_1450200.1	P. berghei ANKA	PbANKA_14_v3:1,941,751..1,943,388(+)	serine hydroxymethyltransferase, putative	No	1	3	3	SHMT	1329
PBANKA_1450300	PBANKA_1450300.1	P. berghei ANKA	PbANKA_14_v3:1,944,993..1,946,594(+)	ATP synthase subunit beta, mitochondrial	No	1	1	1	ATPbeta	1602
PBANKA_1450400	PBANKA_1450400.1	P. berghei ANKA	PbANKA_14_v3:1,947,196..1,954,851(-)	conserved Plasmodium protein, unknown function	No	1	14	14	N/A	5619
PBANKA_1450500	PBANKA_1450500.1	P. berghei ANKA	PbANKA_14_v3:1,955,827..1,959,128(-)	pre-mRNA-splicing factor SYF1, putative	No	1	5	5	XAB2	2748
PBANKA_1450600	PBANKA_1450600.1	P. berghei ANKA	PbANKA_14_v3:1,960,416..1,961,291(+)	vesicle transport v-SNARE protein VTI1, putative	No	1	1	1	N/A	876
PBANKA_1450700	PBANKA_1450700.1	P. berghei ANKA	PbANKA_14_v3:1,963,137..1,964,330(-)	clustered-asparagine-rich protein, putative	No	1	1	1	CARP	1194
PBANKA_1450800	PBANKA_1450800.1	P. berghei ANKA	PbANKA_14_v3:1,966,714..1,969,299(-)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	2586
PBANKA_1450900	PBANKA_1450900.1	P. berghei ANKA	PbANKA_14_v3:1,970,847..1,972,109(+)	conserved protein, unknown function	No	1	1	1	N/A	1263
PBANKA_1451000	PBANKA_1451000.1	P. berghei ANKA	PbANKA_14_v3:1,972,700..1,974,751(+)	conserved Plasmodium protein, unknown function	No	1	3	3	N/A	1704
PBANKA_1451100	PBANKA_1451100.1	P. berghei ANKA	PbANKA_14_v3:1,975,355..1,976,158(-)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	804
PBANKA_1451200	PBANKA_1451200.1	P. berghei ANKA	PbANKA_14_v3:1,977,583..1,978,282(-)	p25-alpha family protein, putative	No	1	2	2	N/A	459
PBANKA_1451300	PBANKA_1451300.1	P. berghei ANKA	PbANKA_14_v3:1,979,918..1,981,366(-)	S-adenosyl-methyltransferase, putative	No	1	1	1	N/A	1449
PBANKA_1451400	PBANKA_1451400.1	P. berghei ANKA	PbANKA_14_v3:1,982,084..1,983,896(+)	protein-S-isoprenylcysteine O-methyltransferase, putative	No	1	3	3	N/A	1536
PBANKA_1451500	PBANKA_1451500.1	P. berghei ANKA	PbANKA_14_v3:1,984,263..1,985,594(-)	conserved Plasmodium protein, unknown function	No	1	3	3	N/A	1110
PBANKA_1451600	PBANKA_1451600.1	P. berghei ANKA	PbANKA_14_v3:1,987,486..1,989,501(+)	SUMO-activating enzyme subunit 2, putative	No	1	2	2	UBA2	1905
PBANKA_1451700	PBANKA_1451700.1	P. berghei ANKA	PbANKA_14_v3:1,989,835..1,995,507(-)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	5673
PBANKA_1451800	PBANKA_1451800.1	P. berghei ANKA	PbANKA_14_v3:1,996,862..2,001,532(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	4671
PBANKA_1451900	PBANKA_1451900.1	P. berghei ANKA	PbANKA_14_v3:2,001,729..2,002,927(-)	conserved Plasmodium protein, unknown function	No	1	3	3	N/A	933
PBANKA_1452000	PBANKA_1452000.1	P. berghei ANKA	PbANKA_14_v3:2,003,936..2,005,453(+)	hydrolase, putative	No	1	3	3	N/A	1209
PBANKA_1452100	PBANKA_1452100.1	P. berghei ANKA	PbANKA_14_v3:2,006,688..2,011,247(-)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	4560
PBANKA_1452200	PBANKA_1452200.1	P. berghei ANKA	PbANKA_14_v3:2,013,949..2,015,855(+)	periodic tryptophan protein 1, putative	No	1	3	3	PWP1	1506
PBANKA_1452300	PBANKA_1452300.1	P. berghei ANKA	PbANKA_14_v3:2,017,357..2,018,309(+)	conserved protein, unknown function	No	1	2	2	N/A	633
PBANKA_1452400	PBANKA_1452400.1	P. berghei ANKA	PbANKA_14_v3:2,019,376..2,019,838(+)	ubiquitin-like modifier HUB1, putative	No	1	2	2	HUB1	222
PBANKA_1452500	PBANKA_1452500.1	P. berghei ANKA	PbANKA_14_v3:2,021,744..2,023,912(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	2169
PBANKA_1452600	PBANKA_1452600.1	P. berghei ANKA	PbANKA_14_v3:2,024,480..2,025,160(-)	calcyclin binding protein, putative	No	1	1	1	N/A	681
PBANKA_1452700	PBANKA_1452700.1	P. berghei ANKA	PbANKA_14_v3:2,026,390..2,027,688(-)	conserved Plasmodium protein, unknown function	No	1	2	2	N/A	1062
PBANKA_1452800	PBANKA_1452800.1	P. berghei ANKA	PbANKA_14_v3:2,028,843..2,031,548(+)	pre-mRNA-splicing factor CWC22, putative	No	1	1	1	CWC22	2706
PBANKA_1452900	PBANKA_1452900.1	P. berghei ANKA	PbANKA_14_v3:2,031,894..2,033,144(-)	conserved protein, unknown function	No	1	5	5	N/A	759
PBANKA_1453000	PBANKA_1453000.1	P. berghei ANKA	PbANKA_14_v3:2,034,301..2,037,945(+)	conserved Plasmodium protein, unknown function	No	1	3	3	N/A	3438
PBANKA_1453100	PBANKA_1453100.1	P. berghei ANKA	PbANKA_14_v3:2,038,408..2,039,928(-)	sphingomyelin phosphodiesterase, putative	No	1	1	1	N/A	1521
PBANKA_1453200	PBANKA_1453200.1	P. berghei ANKA	PbANKA_14_v3:2,042,411..2,044,519(+)	BTB/POZ domain-containing protein, putative	No	2	6	5	N/A	1149
PBANKA_1453200	PBANKA_1453200.2	P. berghei ANKA	PbANKA_14_v3:2,042,411..2,044,519(+)	BTB/POZ domain-containing protein, putative	No	2	6	6	N/A	1179
PBANKA_1453300	PBANKA_1453300.1	P. berghei ANKA	PbANKA_14_v3:2,046,472..2,048,736(+)	acyl-CoA synthetase, putative	No	1	1	1	ACS11	2265
PBANKA_1453400	PBANKA_1453400.1	P. berghei ANKA	PbANKA_14_v3:2,050,224..2,051,735(-)	protein kinase 2	No	1	1	1	PK2	1512
PBANKA_1453500	PBANKA_1453500.1	P. berghei ANKA	PbANKA_14_v3:2,054,945..2,057,290(-)	HD superfamily phosphohydrolase protein, putative	No	1	1	1	N/A	2346
PBANKA_1453600	PBANKA_1453600.1	P. berghei ANKA	PbANKA_14_v3:2,059,235..2,060,210(+)	mitochondrial ribosomal protein L23 precursor, putative	No	1	2	2	N/A	813
PBANKA_1453700	PBANKA_1453700.1	P. berghei ANKA	PbANKA_14_v3:2,065,254..2,069,711(+)	AP2 domain transcription factor, putative	No	1	1	1	ApiAP2	4458
PBANKA_1453800	PBANKA_1453800.1	P. berghei ANKA	PbANKA_14_v3:2,071,546..2,072,175(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	630
PBANKA_1453900	PBANKA_1453900.1	P. berghei ANKA	PbANKA_14_v3:2,073,073..2,073,630(-)	conserved protein, unknown function	No	1	1	1	N/A	558
PBANKA_1454000	PBANKA_1454000.1	P. berghei ANKA	PbANKA_14_v3:2,074,740..2,077,505(+)	DNA gyrase subunit B, putative	No	1	1	1	GyrB	2766
PBANKA_1454100	PBANKA_1454100.1	P. berghei ANKA	PbANKA_14_v3:2,080,148..2,082,736(+)	ATP-dependent zinc metalloprotease FTSH 1, putative	No	1	1	1	FTSH1	2589
